zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info3String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,streetViewURL,streetViewMetadataURL,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceReduction,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.videoCount,variableData.data.isRead,variableData.data.isFresh,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,availabilityDate,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,lotId,hdpData.homeInfo.listing_sub_type.is_foreclosure,info6String
2066263,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8bad711aa499439e2bca3bac6ad041e2-p_e.jpg,True,/homedetails/441-Pascal-St-S-Saint-Paul-MN-55105/2066263_zpid/,FOR_SALE,House for sale,"$429,900",$430K,"441 Pascal St S, Saint Paul, MN 55105",3.0,2.0,1880.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Coldwell Banker Realty,258320000.0,44.92814,-93.16229,,,2066263.0,441 Pascal St S,55105,Saint Paul,MN,44.92814,-93.16229,429900.0,2.0,3.0,1880.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,461300.0,2089.0,True,False,False,FOR_SALE,429900.0,258320000.0,True,False,False,USD,USA,287300.0,7840.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218683325,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/d4d0e4eac43475149f2f099d0d887619-p_e.jpg,True,/homedetails/2446-170th-St-Luck-WI-54853/218683325_zpid/,FOR_SALE,House for sale,"$385,000",$385K,"2446 170th St, Luck, WI 54853",3.0,2.0,1752.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Edina Realty, Inc.",2599373000.0,45.561832,-92.50828,PRICE_REDUCTION,"$15,000 (May 29)",218683325.0,2446 170th St,54853,Luck,WI,45.561832,-92.50828,385000.0,2.0,3.0,1752.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,385000.0,2599373000.0,True,False,False,USD,USA,285000.0,6.0,acres,False,,,,,,,1716966000000.0,"$15,000 (May 29)",-15000.0,,,,,,,,,,,,,,,,,,,
51405112,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5ac0fcc32bf2aab505d9300f7fc14df8-p_e.jpg,True,/homedetails/17420-45th-Ave-N-Plymouth-MN-55446/51405112_zpid/,FOR_SALE,House for sale,"$850,000",$850K,"17420 45th Ave N, Plymouth, MN 55446",4.0,4.0,4216.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Results,431191000.0,45.037117,-93.501785,SHOWCASE,Showcase,51405112.0,17420 45th Ave N,55446,Plymouth,MN,45.037117,-93.501785,850000.0,4.0,4.0,4216.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,890700.0,4632.0,True,False,False,FOR_SALE,850000.0,431191000.0,True,False,False,USD,USA,765900.0,0.48,acres,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343948623,ForSale,New Construction,https://photos.zillowstatic.com/fp/0f5361eedbd76ad4f5e5de5d620ecf8d-p_e.jpg,True,/homedetails/17970-262nd-Ave-NW-Big-Lake-MN-55309/343948623_zpid/,FOR_SALE,New construction,"$749,900",$750K,"17970 262nd Ave NW, Big Lake, MN 55309",5.0,3.0,3759.0,False,False,ForSale,New Construction,False,True,False,False,True,False,True,NEW_CONSTRUCTION,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,eXp Realty,163162000.0,45.44584,-93.72501,SHOWCASE,Showcase,343948623.0,17970 262nd Ave NW,55309,Big Lake,MN,45.44584,-93.72501,749900.0,3.0,5.0,3759.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,758100.0,4708.0,,False,False,FOR_SALE,749900.0,163162000.0,True,False,False,USD,USA,,2.5,acres,True,,,,,,,,,,,,,,,,,,,,,,2024-04-19 00:00:00,Price Custom Homes,True,BUILDER_SPEC,,,
1916403,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f622fb6cb482c13a0164db6a12421af1-p_e.jpg,True,/homedetails/38-18th-Ave-S-Hopkins-MN-55343/1916403_zpid/,FOR_SALE,House for sale,"$495,000",$495K,"38 18th Ave S, Hopkins, MN 55343",4.0,3.0,2231.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,BRIX Real Estate,421910000.0,44.92279,-93.4234,,,1916403.0,38 18th Ave S,55343,Hopkins,MN,44.92279,-93.4234,495000.0,3.0,4.0,2231.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,521900.0,2525.0,True,False,False,FOR_SALE,495000.0,421910000.0,True,False,False,USD,USA,462200.0,10018.8,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91798350,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/e2192f2be85723ae5c56602c75e37a0f-p_e.jpg,True,/homedetails/637-Broadway-St-Hammond-WI-54015/91798350_zpid/,FOR_SALE,Coming soon,"$245,000",$245K,"637 Broadway St, Hammond, WI 54015",2.0,1.0,956.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Keller Williams Rlty Integrity*,107463000.0,44.978245,-92.431465,,,91798350.0,637 Broadway St,54015,Hammond,WI,44.978245,-92.431465,245000.0,1.0,2.0,956.0,MULTI_FAMILY,FOR_SALE,-1.0,False,False,237200.0,1200.0,,False,False,FOR_SALE,245000.0,107463000.0,True,False,False,USD,USA,170200.0,0.31,acres,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901574,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a3528415a43022647db3e3422613ff72-p_e.jpg,True,/homedetails/3105-Niagara-Ln-N-Plymouth-MN-55447/1901574_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"3105 Niagara Ln N, Plymouth, MN 55447",5.0,3.0,2974.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Results,96851000.0,45.016663,-93.471275,,,1901574.0,3105 Niagara Ln N,55447,Plymouth,MN,45.016663,-93.471275,475000.0,3.0,5.0,2974.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,496800.0,2265.0,True,False,False,FOR_SALE,475000.0,96851000.0,True,False,False,USD,USA,374100.0,0.48,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53217774,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/0956173a39a145d4099eea4162bac087-p_e.jpg,True,/homedetails/11320-Interlachen-Rd-Chisago-City-MN-55013/53217774_zpid/,FOR_SALE,Foreclosure,"$244,900",$245K,"11320 Interlachen Rd, Chisago City, MN 55013",4.0,3.0,1810.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Century 21 Affiliated,257307000.0,45.376545,-92.8766,,,53217774.0,11320 Interlachen Rd,55013,Chisago City,MN,45.376545,-92.8766,244900.0,3.0,4.0,1810.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,244900.0,257307000.0,True,False,False,USD,USA,307000.0,0.26,acres,False,,,,,,,1469602800000.0,,32000.0,,,,,,,,,,,,True,,,,,,,
1663765,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fbcbd9b95431a33f5e473e0850c34f31-p_e.jpg,True,/homedetails/17624-Firebird-Path-Farmington-MN-55024/1663765_zpid/,FOR_SALE,House for sale,"$489,900",$490K,"17624 Firebird Path, Farmington, MN 55024",4.0,3.0,2416.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Coldwell Banker Realty,180610000.0,44.693596,-93.19463,OPEN_HOUSE,Open: Sun. 11:30am-1pm,1663765.0,17624 Firebird Path,55024,Farmington,MN,44.693596,-93.19463,489900.0,3.0,4.0,2416.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,512800.0,3164.0,True,False,False,FOR_SALE,489900.0,180610000.0,True,False,False,USD,USA,447000.0,0.36,acres,False,,True,Sun. 11:30am-1pm,"[{'open_house_start': 1717353000000, 'open_house_end': 1717358400000}]",,,,,,,,,,,,,,,,,,,,,,,,
1493344,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c9ad7c2ce914d17281d3905b5be1f0bc-p_e.jpg,True,/homedetails/11964-Zion-St-NW-Coon-Rapids-MN-55433/1493344_zpid/,FOR_SALE,House for sale,"$365,000",$365K,"11964 Zion St NW, Coon Rapids, MN 55433",4.0,3.0,2236.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Real Broker, LLC",167938000.0,45.18766,-93.33333,,,1493344.0,11964 Zion St NW,55433,Coon Rapids,MN,45.18766,-93.33333,365000.0,3.0,4.0,2236.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,385100.0,2398.0,True,False,False,FOR_SALE,365000.0,167938000.0,True,False,False,USD,USA,380100.0,0.26,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40371438,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5c98c176428793d598ee7df40779d785-p_e.jpg,True,/homedetails/321-Alexander-St-La-Crosse-WI-54601/40371438_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"321 Alexander STREET, La Crosse, WI 54601",3.0,2.0,1764.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,43.791332,-91.25105,,,40371438.0,321 Alexander STREET,54601,La Crosse,WI,43.791332,-91.25105,299900.0,2.0,3.0,1764.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,324700.0,1350.0,True,False,False,FOR_SALE,299900.0,,True,False,False,USD,USA,180100.0,0.29,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1836281,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/38232885e709f26769d58b048b9b6d8e-p_e.jpg,True,/homedetails/9901-Fremont-Ave-S-Bloomington-MN-55431/1836281_zpid/,FOR_SALE,House for sale,"$349,900",$350K,"9901 Fremont Ave S, Bloomington, MN 55431",3.0,2.0,1855.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Prandium Group Real Estate,355247000.0,44.824127,-93.29556,,,1836281.0,9901 Fremont Ave S,55431,Bloomington,MN,44.824127,-93.29556,349900.0,2.0,3.0,1855.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,368300.0,2110.0,True,False,False,FOR_SALE,349900.0,355247000.0,True,False,False,USD,USA,371100.0,0.37,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331537474,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/eed76e9b7c35383f61025d8a5f2ef3f7-p_e.jpg,True,/homedetails/30010-108th-St-NW-Princeton-MN-55371/331537474_zpid/,FOR_SALE,House for sale,"$529,900",$530K,"30010 108th St NW, Princeton, MN 55371",4.0,3.0,2881.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,eXp Realty,82476000.0,45.514477,-93.54277,TIME_ON_INFO,22 hours ago,331537474.0,30010 108th St NW,55371,Princeton,MN,45.514477,-93.54277,529900.0,3.0,4.0,2881.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,549600.0,4454.0,True,False,False,FOR_SALE,529900.0,82476000.0,True,False,False,USD,USA,646200.0,2.51,acres,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
2249338,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8536090aaee38a4be971efea11a4d618-p_e.jpg,True,/homedetails/2430-Mendel-Ave-N-Lake-Elmo-MN-55042/2249338_zpid/,FOR_SALE,House for sale,"$900,000",$900K,"2430 Mendel Ave N, Lake Elmo, MN 55042",4.0,4.0,4672.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Edina Realty, Inc.",78332000.0,44.98381,-92.85912,TIME_ON_INFO,21 hours ago,2249338.0,2430 Mendel Ave N,55042,Lake Elmo,MN,44.98381,-92.85912,900000.0,4.0,4.0,4672.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,900000.0,78332000.0,True,False,False,USD,USA,710200.0,2.54,acres,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,
74845713,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/589cc879416b5fd5119218297dee4062-p_e.jpg,True,/homedetails/1592-Woodland-Dr-Red-Wing-MN-55066/74845713_zpid/,FOR_SALE,House for sale,"$259,500",$260K,"1592 Woodland Dr, Red Wing, MN 55066",3.0,2.0,1670.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Coldwell Banker Nybo & Assoc,256576000.0,44.55327,-92.554695,,,74845713.0,1592 Woodland Dr,55066,Red Wing,MN,44.55327,-92.554695,259500.0,2.0,3.0,1670.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,269000.0,1794.0,True,False,False,FOR_SALE,259500.0,256576000.0,True,False,False,USD,USA,232500.0,0.37,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104057,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/677b32af14f85ec7b33dc052426b0bee-p_e.jpg,True,/homedetails/1728-Field-Ave-Saint-Paul-MN-55116/2104057_zpid/,FOR_SALE,House for sale,"$274,900",$275K,"1728 Field Ave, Saint Paul, MN 55116",2.0,1.0,912.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Results,756331000.0,44.902317,-93.1735,,,2104057.0,1728 Field Ave,55116,Saint Paul,MN,44.902317,-93.1735,274900.0,1.0,2.0,912.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,284400.0,1650.0,True,False,False,FOR_SALE,274900.0,756331000.0,True,False,False,USD,USA,271600.0,6098.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985534,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/aa031366dcb83bea3865df49b0372eb7-p_e.jpg,True,/homedetails/8831-N-Brook-Cir-N-Brooklyn-Park-MN-55428/1985534_zpid/,FOR_SALE,House for sale,"$385,000",$385K,"8831 N Brook Cir N, Brooklyn Park, MN 55428",5.0,2.0,2200.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Advantage Plus,769042000.0,45.066223,-93.39467,,,1985534.0,8831 N Brook Cir N,55428,Brooklyn Park,MN,45.066223,-93.39467,385000.0,2.0,5.0,2200.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,385000.0,769042000.0,True,False,False,USD,USA,293400.0,9147.6,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070735,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9f26e5b9ef0b0b3bb3607cb525e15338-p_e.jpg,True,/homedetails/1053-Lombard-Ave-Saint-Paul-MN-55105/2070735_zpid/,FOR_SALE,House for sale,"$540,000",$540K,"1053 Lombard Ave, Saint Paul, MN 55105",3.0,2.0,2395.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Keller Williams Select Realty,270385000.0,44.933525,-93.14441,,,2070735.0,1053 Lombard Ave,55105,Saint Paul,MN,44.933525,-93.14441,540000.0,2.0,3.0,2395.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,578800.0,1749.0,True,False,False,FOR_SALE,540000.0,270385000.0,True,False,False,USD,USA,379300.0,4791.6,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88844617,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1ab92007f1756a6ff5c65d9168ef903e-p_e.jpg,True,/homedetails/12448-Breanna-Ct-Rogers-MN-55374/88844617_zpid/,FOR_SALE,House for sale,"$475,000",$475K,"12448 Breanna Ct, Rogers, MN 55374",4.0,4.0,3050.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Edina Realty, Inc.",260419000.0,45.18039,-93.56567,,,88844617.0,12448 Breanna Ct,55374,Rogers,MN,45.18039,-93.56567,475000.0,4.0,4.0,3050.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,475000.0,260419000.0,True,False,False,USD,USA,463600.0,0.33999999999999997,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1514989,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a40fafab5b0edf86fb45519904f0e957-p_e.jpg,True,/homedetails/7132-Rice-Lake-Dr-Lino-Lakes-MN-55014/1514989_zpid/,FOR_SALE,House for sale,"$359,900",$360K,"7132 Rice Lake Dr, Lino Lakes, MN 55014",4.0,2.0,2044.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Edina Realty, Inc.",352096000.0,45.165394,-93.13085,,,1514989.0,7132 Rice Lake Dr,55014,Lino Lakes,MN,45.165394,-93.13085,359900.0,2.0,4.0,2044.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,359900.0,352096000.0,True,False,False,USD,USA,396700.0,1.03,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736362,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f8d2c7bb4a7ea93b391c94e928935d51-p_e.jpg,True,/homedetails/3026-32nd-Ave-S-Minneapolis-MN-55406/1736362_zpid/,FOR_SALE,House for sale,"$400,000",$400K,"3026 32nd Ave S, Minneapolis, MN 55406",4.0,2.0,1927.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Edina Realty, Inc.",178561000.0,44.947426,-93.22608,,,1736362.0,3026 32nd Ave S,55406,Minneapolis,MN,44.947426,-93.22608,400000.0,2.0,4.0,1927.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,400000.0,178561000.0,True,False,False,USD,USA,408000.0,6098.4,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061753,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3a2e536ea92922e621ed96dc12172e02-p_e.jpg,True,/homedetails/1798-Jefferson-Ave-Saint-Paul-MN-55105/2061753_zpid/,FOR_SALE,House for sale,"$449,900",$450K,"1798 Jefferson Ave, Saint Paul, MN 55105",3.0,2.0,1756.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Coldwell Banker Realty,246422000.0,44.930397,-93.17624,,,2061753.0,1798 Jefferson Ave,55105,Saint Paul,MN,44.930397,-93.17624,449900.0,2.0,3.0,1756.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,483900.0,2764.0,True,False,False,FOR_SALE,449900.0,246422000.0,True,False,False,USD,USA,440400.0,5227.2,sqft,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1860072,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/65b4b1ed5efb2bdd6bb6ebff95e1d00c-p_e.jpg,True,/homedetails/4652-34th-Ave-S-Minneapolis-MN-55406/1860072_zpid/,FOR_SALE,Coming soon,"$219,900",$220K,"4652 34th Ave S, Minneapolis, MN 55406",2.0,1.0,792.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Realty Executives Associates,418731000.0,44.918106,-93.22335,,,1860072.0,4652 34th Ave S,55406,Minneapolis,MN,44.918106,-93.22335,219900.0,1.0,2.0,792.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,,False,False,FOR_SALE,219900.0,418731000.0,True,False,False,USD,USA,234000.0,5662.8,sqft,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1678102,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0544e41134d4463752dea9503388245e-p_e.jpg,True,/homedetails/3899-154th-St-W-Rosemount-MN-55068/1678102_zpid/,FOR_SALE,House for sale,"$379,900",$380K,"3899 154th St W, Rosemount, MN 55068",3.0,2.0,1622.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Results,699692000.0,44.726357,-93.14437,3D_HOME,3D Tour,1678102.0,3899 154th St W,55068,Rosemount,MN,44.726357,-93.14437,379900.0,2.0,3.0,1622.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,394400.0,2250.0,True,False,False,FOR_SALE,379900.0,699692000.0,True,False,False,USD,USA,287500.0,0.29,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1576099,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/38fdad7b2ace7cee7ef31f0532212b34-p_e.jpg,True,/homedetails/1433-Fairway-Ct-Chaska-MN-55318/1576099_zpid/,FOR_SALE,Townhouse for sale,"$650,000",$650K,"1433 Fairway Ct, Chaska, MN 55318",3.0,3.0,3186.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,"Edina Realty, Inc.",242687000.0,44.826714,-93.63341,OPEN_HOUSE,Open: Sun. 11am-1pm,1576099.0,1433 Fairway Ct,55318,Chaska,MN,44.826714,-93.63341,650000.0,3.0,3.0,3186.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,650000.0,242687000.0,True,False,False,USD,USA,619200.0,0.25,acres,False,,True,Sun. 11am-1pm,"[{'open_house_start': 1717351200000, 'open_house_end': 1717358400000}]",,,,,,,,,,,,,,,,,,,,,,,,
1668649,ComingSoon,Coming Soon,https://photos.zillowstatic.com/fp/938a2f9c62792242aaf75507dddda8ff-p_e.jpg,True,/homedetails/16591-Imperial-Cir-Lakeville-MN-55044/1668649_zpid/,FOR_SALE,Coming soon,"$379,900",$380K,"16591 Imperial Cir, Lakeville, MN 55044",3.0,2.0,1813.0,False,False,ComingSoon,Coming Soon,False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,Re/Max Advantage Plus,436796000.0,44.708755,-93.25752,,,1668649.0,16591 Imperial Cir,55044,Lakeville,MN,44.708755,-93.25752,379900.0,2.0,3.0,1813.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,396700.0,2297.0,,False,False,FOR_SALE,379900.0,436796000.0,True,False,False,USD,USA,339800.0,0.31,acres,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853396,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1540ea4587e0e1f47fae2920bd2167d9-p_e.jpg,True,/homedetails/3300-Louisiana-Ave-S-APT-424-Saint-Louis-Park-MN-55426/1853396_zpid/,FOR_SALE,Condo for sale,"$210,000",$210K,"3300 Louisiana Ave S APT 424, Saint Louis Park, MN 55426",2.0,2.0,1072.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,https://photos.zillowstatic.com/fp/21a8c0bf07dea6a2e4fa48ddc4216704-zillow_web_48_23.jpg,RE/MAX Advantage Plus,79742000.0,44.942947,-93.37247,TIME_ON_INFO,22 hours ago,1853396.0,3300 Louisiana Ave S APT 424,55426,Saint Louis Park,MN,44.942947,-93.37247,210000.0,2.0,2.0,1072.0,CONDO,FOR_SALE,-1.0,False,False,220700.0,1694.0,True,False,False,FOR_SALE,210000.0,79742000.0,True,False,False,USD,USA,203400.0,4.78,acres,False,,,,,,,,,,Apt 424,,,False,,,,,,,,,,,,,,,
